,wt_pH6.2_1,wt_pH6.2_2,wt_pH5.5_1,wt_pH5.5_2,wt_pH5.0_1,wt_pH5.0_2,wt_3OC_1m1b,wt_3OC_1m4b,wt_3OC_1m7b,wt_3OC_1p1b,wt_3OC_1p4b,wt_3OC_1p7b,wt_3OC_2m1b,wt_3OC_2m4b,wt_3OC_2m7b,wt_3OC_2p1b,wt_3OC_2p4b,wt_3OC_2p7b,wt_3OC_3m1b,wt_3OC_3m4b,wt_3OC_3m7b,wt_3OC_3p1b,wt_3OC_3p4b,wt_3OC_3p7b,wt_3OC_1m1,wt_3OC_1m4,wt_3OC_1m7,wt_3OC_1p1,wt_3OC_1p4,wt_3OC_1p7,wt_3OC_2m1,wt_3OC_2m4,wt_3OC_2m7,wt_3OC_2p1,wt_3OC_2p4,wt_3OC_2p7,wt_3OC_3m1,wt_3OC_3m4,wt_3OC_3m7,wt_3OC_3p1,wt_3OC_3p4,wt_3OC_3p7,WCFS1_MRS,LB16_MRS,TJ22,TJ20,TJ19,WFH19,WFH20,WFH1W,PJ16,PJ20,PJ1,DE12,DE12II,DE24,FEO3,FEO13,FEO17,FEV3,FEV11,FEV21,BEE1ST,BEE2ST,BEE3ST,OE1,OE2,OE3,CB5,FEV11_MRS,FEO3_MRS,DE12_MRS,CB5_MRS,OE1_MRS,WFH19_MRS,TJ22_MRS,PJ16_MRS,BEE1ST_MRS,wt_GLC_rep1,wt_GLC_rep2,wt_PAC1_rep1,wt_PAC1_rep2,wt_PAC2_rep1,wt_PAC2_rep2,wt_FOSPAC1_rep1,wt_FOSPAC1_rep2,wt_FOSPAC2_rep1,wt_FOSPAC2_rep2,wt_HMO_rep1,wt_HMO_rep2,wt_HMOPAC1_rep1,wt_HMOPAC1_rep2,wt_HMOPAC2_rep1,wt_HMOPAC2_rep2,wt_XG_rep1,wt_XG_rep2,wt_XGPAC1_rep1,wt_XGPAC1_rep2,wt_XGPAC2_rep1,wt_XGPAC2_rep2
0,0.00338064611691359,-0.0033806461169111823,0.2285144980384342,0.14355499949641337,-0.2592029346292693,-0.2325222066729095,-3.5703475741159423,1.8868880128281635,1.8720623255283722,-1.2919294763361298,1.0153097725026048,1.9785718166075408,0.8949541989087882,1.5186412807728833,2.137476269721588,1.3592725220428903,1.5357151680243157,1.0453830306683567,1.4921194693334492,2.300673084397276,2.211301620240713,0.22539767288862733,1.1793947324693097,2.090609995664573,1.3940025695346359,1.337428549306861,1.4468635343361413,3.354329940966104,2.4111085577815485,2.1679250034286612,0.7556671800615944,1.758937409524147,2.282419734861488,0.7104034061842887,1.7365178296480686,1.9810462370133592,1.8025337788068645,1.1506831075610857,1.8268813426377006,1.7526470174510842,2.042004882143592,2.1467188126770442,2.2730403519971767,0.18641723350754333,0.6250763109026535,-0.5631018371554338,0.43865373923625295,-0.40093865651996896,-0.10007101948084016,0.0812265128580242,-0.12360580573037577,-0.2713996931808141,-0.22752951998552098,0.7600839759190207,1.3006743864288433,-0.19088725464855072,0.5438229042856794,1.2366612033780875,0.9036326623840438,-0.6773953676521915,0.9208455417891767,0.8464113408621464,0.0344937682178967,0.19032658760148255,-0.045554771089174016,0.031932462365826926,-0.09214617751748644,-0.0913591851240943,1.0386447317297873,0.02702349093169055,0.1563882342898528,0.6767318465039376,0.3470074146124714,0.38896361301388677,0.2994610502175697,0.49804754194192,-0.0777512450495171,-0.3452196952684115,1.5523851958898702,1.3859984040694002,1.18434029747512,1.7767552659662986,0.43784997502117395,1.3982564600175407,1.2324056056672819,1.479504734656208,1.4992335883252765,1.3908217982337325,1.2998763577822026,1.7530817691381184,1.236146654428636,1.5896795259814205,1.5331756937404577,1.3353642315890712,1.6033468490424554,2.941285333636713,1.4137720725545992,1.1312338304389904,2.6391963647832695,0.8588953690369846
1,-0.02303640538566015,0.023036405385659292,1.0380933165286939,1.0011024668520683,2.2514287693755066,2.2660216479101254,4.846930346663944,6.961453028311545,-2.052230432299902,4.5294720943613065,5.05333240707943,-1.7233437082593357,4.721581082888788,7.562099998041305,-1.3140148971187233,4.344927927826379,5.824918917627311,-1.6945909148696958,4.6192185497064555,6.966311795406219,-1.9565226867614107,4.456770194214541,6.788994212036614,-1.181872248015469,5.012246160381339,6.649462985810177,-1.7148710382489118,4.480401026069752,5.168955815204672,-1.5651610234952011,4.675221479169291,7.5910540617272275,-1.6133630800504872,4.419875208782714,5.629090448119212,-1.7215213824581586,4.895812894818645,6.866439521729417,-2.0559190330797836,4.46684701752912,6.504595605812381,-1.2487974655908425,0.8941762212575807,0.8141086969433629,-0.310846288786742,1.0466306466974031,-0.029845378093063504,1.266560318113052,4.2893187210069,5.138892733497109,3.7605209782093025,5.1821901891876045,4.476284439696575,4.0132451094382455,3.160237716965061,2.8141060321324596,-1.1019729662792923,-0.7940360298989875,-2.295401237449047,0.026540055268204757,-2.6702935095528204,-2.9995286631396696,3.8462891346568684,4.061508360378012,4.704963296738107,7.204236223034245,6.213505796734463,7.098134728220301,0.9829276493504822,5.289805866373682,5.19245032572849,4.332524954862981,2.729987230470012,1.3733799357760017,1.810057727255611,5.723111111083524,1.0336919080164997,2.4006181758595493,4.823617745081538,4.45322476711971,3.30498082991254,3.4227163354460037,4.464862985182724,4.668740005127694,4.011575249208488,4.037250698038205,5.323340860005687,5.1176157341631425,2.4137057133959825,2.1804208266481386,2.6384655191237862,2.218503123448485,4.221349678793632,3.7586090207341294,3.751051194424024,3.2846285404843307,3.9557452388008483,4.829204195695742,2.501582935337777,2.986544407173608
2,-0.0401031386301802,0.040103138630168,0.08511969474171978,0.08415039042966037,0.21158494646981083,0.1525546071803785,0.7236304581721419,1.884417806856938,3.026374165954437,0.9585106837026585,2.186770132647665,2.959077792532725,0.8888654380443908,1.7356833487534264,2.931328980851043,1.0328305801663118,1.9527609663995804,2.7533927412824055,0.856796848315886,1.678040333512355,2.792833851174902,1.3278943948786042,2.079032680573043,3.2471854367237354,0.6628665148563899,1.7820959913440284,3.236408807177934,1.3064505258564987,2.0472003637322267,2.9845219414122472,0.8776114956263572,1.922784845713002,3.0022830270313885,0.9763075754368089,2.1103760273395755,3.019119999555594,1.072671039677519,1.7495147722149158,2.6622729785097823,1.1483987824324096,1.9974333925739878,2.994868760913078,3.3429561465333677,-0.775625990935748,8.848802862772892,9.30969596792364,8.912410125538154,8.976657116926868,8.95904994556425,-4.748762337660397,8.558328078499411,-4.724749537381111,-4.65385813712706,3.157547972916903,3.4991206073643943,6.483823367978621,11.09851705254364,3.472489814900472,7.280352847398782,6.4484652960255975,6.869744721248105,7.0236727302820965,7.832859230032628,7.827353195022812,7.659008095935081,3.3663016552255822,9.419656227769693,6.279660002687169,0.7591770456124847,6.184250501512703,8.326634499246907,3.5108380438476137,2.1048271570261248,4.072094623416296,7.81458888448101,8.145493333491327,8.97424929614445,6.86235781217338,-0.4612957587176618,-0.28314824563302105,0.39535894032082164,0.5155394621108821,-0.026778303025422178,-0.14941166948485338,0.7438817609050148,0.5134500040682917,-0.5643118401502997,-0.48297367881017433,-0.35031891298239975,-0.20926243074597806,0.17871586233123626,-0.03223697487346637,-0.23515685653237745,-0.38210980065270606,-0.44863750229513394,-0.647190835047143,-0.3504597961280217,-0.2030746233645534,-0.07156357361512129,0.03288321560176397
3,0.05734881766565604,-0.05734881766565677,-0.1129198609439132,-0.06448952430678272,-0.20544194715166428,-0.25812933609899824,-0.7597014872955598,0.6691867622551553,0.3695256869757181,-0.5444991258342148,0.3199133579953841,-0.1738281484339101,-0.2989054414877503,-0.4885447367737547,0.3065513308097926,-0.34202510549396153,-0.012137830259860384,-0.19557820453062486,-0.1304549272316428,0.5507500050128828,0.1627449655861548,0.3080138620985847,-0.1255807853033674,-0.4884753130443426,0.15321591126685477,-0.4869789926500949,-0.14711548946029476,-0.21538665967571569,0.37201843798762985,-0.6665247984800035,0.21869430319307512,-0.33004788464526214,0.6479599263285867,-0.42279225609464677,0.5653467510556215,-0.06321107425994335,-0.47897125833817783,1.0880524508052518,-0.25053864322801117,0.04438400755133271,-0.24285389027224671,-0.633288185821017,0.054013048613961466,0.25477966524753837,0.7858343548246034,0.8987185121103899,0.8908484061308234,0.20979623380257723,0.3345210156874654,0.15347145732671957,-0.9979045354941528,0.1608984678943229,0.13479989164961362,0.10471252506154394,-0.028745419085065376,0.5882485005953344,-0.9641839173329286,-0.8459215050433871,-1.111327927218406,0.6213620992503578,-1.563622022341005,-1.527389337276689,0.11237120366714849,0.07418798055971705,0.3457292643417734,-0.27479008707850416,-0.23108120034910953,-0.03581871323795066,1.1997375027599835,-0.3635291365268003,-1.1409488279162303,-0.2446534003842819,-0.10940110515838207,-0.6878106079783405,-0.5416510080741234,-1.0649483930549748,-1.1554046222739858,-1.5957865122904127,-0.9587547390950514,-0.6931823003565937,-0.7062758136158427,-0.668244975060129,-1.5273302526320776,-0.22875950655827226,-1.5497435622611713,-1.4143869428423128,-1.0820556083747135,-0.6872175946101697,-0.6975213959443439,-0.791914563367204,0.8058317337523326,-0.011581495511563305,0.622939969964698,3.8248160285550106,-2.590137387325919,-3.249639080912356,-0.8615388134791018,1.055788270039662,-0.043892693545859285,-0.9525101999554112
4,-0.02589504209184097,0.025895042091822862,0.08840480747076009,0.011979163703041808,-0.053139322020351674,-0.09860417755775269,5.306901597663221,6.380466047444649,7.820081843028531,4.905046286645576,6.919121138983703,7.935329723631777,5.261659405868295,5.960866912826329,7.649029361748399,5.287341244710294,6.497253719997532,7.726712766660556,5.272658121997216,5.353801656596678,8.165253365176968,5.131798084701776,5.8790911380590165,8.128101490118066,5.331454180001307,6.498087888318759,7.88768912627247,5.084150965392678,6.647034832134999,7.995478150423094,5.170615579218235,6.045377134082355,7.906236308350145,5.473348046055236,6.277003338499857,7.728820691016591,5.333018361820787,5.763084335589876,8.130473694254938,5.066250604660468,6.059303425296636,8.033704266630902,9.063797645646709,-1.8570168318713733,7.345423801713719,8.460886059313893,7.557823029295268,6.832139120694268,7.93558246879131,18.83305671574236,8.013655570360559,-1.1689548736079485,-1.325242431150358,7.281744774574823,7.580767494284396,7.361421082381348,8.489331078956738,10.465018216943744,10.063394275410076,8.833724685242272,10.061825436855894,10.056490419452732,7.335867900678184,7.149683792109341,6.976245123311702,6.799008196629283,6.400303124842824,7.3698854033609225,2.737789852224072,8.672168039844562,7.637324217828177,7.577780572484083,1.9083242112247976,8.482044008510593,8.445892642937991,6.526957118238475,8.412408684190517,5.31921870458311,7.049439115042387,6.889797183039134,7.721242856982452,7.8752663226341255,6.930012738628664,6.437698420876356,7.598698194580004,7.376310183543365,7.698680657637304,7.4700970679523495,8.037063120715928,8.029205344522216,7.472610716483507,7.545519961757863,7.714870795603835,7.599559151877069,8.23784709349138,7.805439626664571,8.755065271086782,8.031920364287926,7.784072701083777,8.22029808061389
5,0.04963704617979643,-0.04963704617979741,-0.05562995641582737,-0.04899080913592251,-0.3625441685739692,-0.3000569605267139,-1.1535984523954939,-0.8734088951206624,0.34013760029538753,-1.1481737096368154,-1.1548733432660996,-0.0429468202484679,-1.2247862100153089,-0.8623134469240595,0.10385640790717211,-1.1017085860059994,-1.2475826124078357,-0.11743680117737086,-0.9198447055907009,-0.39300926658323565,0.0983784870068618,-1.2983443434904154,-1.0111176279575522,0.14108358780135968,-1.1708918454292319,-0.9190333633431689,0.18772941073006977,-1.2412820552098658,-0.8899113886480297,-0.11962982824298947,-1.5664012125898157,-1.0336950583660172,0.09022668026015339,-1.1891887945748474,-0.9475078754792856,0.17012730037749305,-1.518805360909869,-0.7078532703477621,0.14966564859979994,-1.388782930586063,-0.978109486881943,0.21936628585389695,0.44024096248983585,0.5966209387873246,-0.2861773317918976,-0.5415981930617704,-0.30617135318050837,-0.8552382662111365,-1.0466097192701778,-0.7320624166567615,-2.2440543924210594,-0.8617359170722685,-0.7872037153002946,-3.439112803116239,-4.768250500801848,0.80977611664195,0.2537746308282522,0.11214430672151948,-0.9111464147601878,-0.4348048653471218,-1.3811702511906334,-0.8530949765580926,-1.920791986468427,-1.9567399404363384,-2.0092008425610497,8.820640460595893,-0.6996995439388601,0.715147325595223,1.7494984950909458,-0.7877853105966349,-1.341498281136409,-7.504787648711664,0.3697997076100571,9.338736230969655,0.4249486081274497,0.5511075785797582,-1.2943287922974027,0.1981789430369015,2.25083720478483,1.964673897822961,0.43248087480825903,0.45057187836871226,0.32630944506347886,0.888689464541167,0.5456714119088796,0.5326230710948123,1.5485943510584206,1.6846323845724467,2.334467774977932,2.477183010578278,-0.5973666387287595,-0.37593638430607257,1.3793160100873574,1.4740628931426902,1.5555936446035588,1.8425430097696394,2.7460515874774916,2.3448132483591717,0.5292722146395735,0.6711241187287005
6,0.009876876939595,-0.009876876939593486,0.27460218840901585,0.13470822941155125,-0.19671473701489886,-0.2014152320465405,-0.5802088845128544,0.08658519097011103,2.0498005545904237,1.4857578588948648,1.2757886242961007,1.2203984679204645,-0.9049780386887468,0.4060223664459859,0.0033888311645072565,2.241643436721544,-0.2604352591835198,0.9105139724082257,1.470364679698658,0.22074682031534182,-0.3691002026196237,0.11951131515372276,0.2784176962832746,1.0971136101559702,1.8254510306335663,-0.7515650061439775,1.3682113300700045,-1.6497999578627343,1.9121225231445145,0.5519662134338584,1.329496215659553,0.259193360378695,0.7242121065795973,-1.8663649374035198,0.42663956896435806,1.696672175980406,1.6249352718900891,-0.003547124272898138,1.8122655684653912,-2.651317923983849,0.8779190676388369,0.6375990245247893,1.0998123631695271,0.5736867181466088,0.24869987893613169,0.2486283833218069,0.18143730130523894,1.1192888312735765,0.9147210320638108,0.4155312071350246,1.572874862023499,-0.3370451572700586,-0.26424794164714716,0.894597288614741,0.8323094895756344,1.9502385992009514,1.6503368771610856,1.4682013235598397,1.656572438004914,1.7798749020124498,2.074347812952166,1.5665284949252085,0.7312328533831008,0.640528012652765,0.15395149417498882,0.6098640444660703,0.886557082973951,0.8888293158517606,0.05810429635715373,0.6145175465148413,0.7413262538847392,0.8069517653908209,-0.2456316438986558,1.088181450323785,1.3120337557139463,0.3354147989421202,0.9106170203804076,0.23527571465171174,2.1225233929301783,1.445691912488911,1.7468822910136013,2.399308962136265,1.3808162672121773,1.7979976832329647,2.6447053413451345,2.730902374011399,1.4313354797046578,1.4586097491826966,2.5890202315751223,2.479783492367262,1.876208206089642,1.7734450436705946,2.5695852934138874,2.270855635780879,1.967407586747164,2.6272329227680924,2.3752890834496028,1.9586974722452501,3.0524199585433367,1.7827717791926447
7,-0.016953407708396297,0.016953407708400786,-0.12270812959281557,-0.051504475152462544,-0.06869807540153644,-0.08166525477260742,-3.0697726822017763,-3.1449404446247966,-3.7515067365526464,-2.733241291064413,-2.6930151136812253,-3.7364990774401217,-3.4059744617467334,-2.944075002792887,-3.8830415574627897,-2.950005266822732,-2.915323866648826,-3.794147631874198,-3.34364065242867,-2.7285060114965756,-3.680933848375844,-3.1645105879690036,-2.4964593198437854,-3.6733603228289393,-3.1429932500796247,-3.4350850007876907,-3.917976476431408,-2.6159060041659687,-2.985775199350432,-3.574386214412151,-3.3263333384462537,-3.0044213020319517,-3.754839411915183,-3.2662145517969265,-3.072737223477621,-3.8679071851443765,-3.3215100429746918,-2.6728487344184813,-3.7083011018037872,-3.1925766775958233,-2.7586505758762563,-3.4793867580291216,-2.8046561989972347,3.682273746184139,7.360146123367852,5.169863168556373,6.885136246866873,-6.816913200213091,-6.0689040287636535,3.7426817833767982,-0.5912137839829731,-5.330089188924393,-5.074386998244712,-0.661315137136805,0.19618395551368273,1.432766070015852,-0.13886697621133814,-8.043547152916899,-2.2885707033127907,2.688466180827606,-2.1731256421282477,-2.0598183046878176,2.2721870055733384,2.3643585849636644,2.4423037915001267,2.672537922986388,-5.604128244190763,1.36051235945247,-3.1608482019100204,-4.263025143203654,-0.7159392606041802,2.768230703237242,-1.5416658681907425,2.480434860740494,-6.3671465138354995,7.0891616659321945,-0.4460996510487199,1.6283397616030129,-6.021494702378699,-6.361524270040194,-6.519449860749486,-6.244512347334526,-5.513209084654253,-6.206749480128683,-5.772521562604058,-5.918567130011358,-5.6183266369699565,-5.942432788050985,-6.572207700425516,-6.546857399411579,-5.567797634922214,-5.437272487504803,-6.523124485440645,-6.823547792031824,-6.900313453143806,-6.532891642557717,-6.751196719029577,-6.4712951864411465,-6.821308895903704,-6.707793493691034
8,-0.033419313017177446,0.0334193130171722,0.15572426067785616,0.11786990158057425,-0.6327592343255202,-0.6403876056192785,4.116369327919363,11.502409323729282,10.965011872737373,4.0131806091986055,15.084989251287492,11.40579269534211,4.1625875598402295,10.487982258141363,11.186284673711569,4.716193363870323,11.805396183087593,10.272230780840816,4.276202992108323,8.373397321551627,11.128913313556383,4.730887567076723,11.317653873033905,12.137604187986296,3.67123698204597,11.495109953826338,11.090056182495196,3.60102236602583,15.010371946301813,11.561522110056758,3.823958534580977,9.787279161287767,10.953155081033353,4.587740805578282,11.721109421514948,10.537036511405299,3.8842818571406563,8.33962101171662,11.043302311803092,4.649815024315746,11.393237451313214,11.867548087720673,23.8633553425662,1.4440804126300901,-1.937394236047477,-1.390237781561263,-1.4682589093814102,-1.3190991108634968,-0.6684589719458127,-1.3908449912613359,-1.2158753248567602,-1.4210185636314288,-1.292979517050128,4.5481228893573125,4.2948293880439845,2.0192051698488247,-0.11783068329858205,-1.8836479763697258,-1.1504380741023923,19.00111839922463,-0.8676098905275913,-0.9256030103981366,0.789916110504788,0.7714613342629005,0.14876146329237697,0.1754656378984639,-0.10961391554515734,-1.009573868319359,2.134326499162905,-1.1087390271938267,-0.5449676175169743,1.1306126540883923,0.9314968709483267,1.712666152741372,-0.9689826440212262,-1.5533621343273314,-1.2287720061846368,-0.8356855188283306,8.776476141627906,9.120591667661479,12.61349972778715,12.861197226475982,7.998830139202958,9.332262468504265,11.26400449997696,11.057639808106087,8.013288621494963,7.694179397426999,11.403013307094335,11.252871030325943,8.467275009536502,8.732784081510248,9.805662165127336,9.883263382519333,10.287271871591821,10.502597771897376,8.771587110131595,7.799958612400476,10.783936492350723,10.823884926497797
9,0.00580329811219225,-0.00580329811218152,0.10073060284606204,0.06505087263245521,0.08237916900329403,0.12592778102540075,-5.300709663737159,-5.326526328816328,-6.052763112227797,-5.011925837661415,-5.058125794841737,-6.449540072253751,-5.4506201099483285,-5.329159217610694,-6.066200645047496,-5.2245265371692495,-5.565861354219064,-6.190633897305871,-5.388093734671109,-5.601028958019865,-5.910680057598321,-5.174907834638942,-5.069332245239236,-6.399656030527779,-5.437887991620865,-5.557732607812184,-6.020910109422002,-5.24701704105422,-4.886373809218093,-6.1807921501680925,-5.517960187843358,-5.236746601714167,-5.993153797361914,-5.33152610105005,-5.272801975485403,-6.292762662029786,-5.521369280681469,-5.358516821099694,-5.90569151538055,-5.228180521065394,-5.032574618455434,-6.347287777663652,-5.546916575632314,0.9856673645592149,-5.658321094428713,-9.200247993314488,-5.805834149918462,-7.55827672027294,-7.190423751779977,0.33852619695498803,3.8993995409132767,0.18386098520850258,0.23335267928107153,-10.457488278733294,-9.505774747406594,-12.520257954074813,3.8613569583565424,-11.25977120301324,-2.506203293492447,-7.641402006013655,-2.3456388130029264,-2.2402071247481166,-7.414439146633311,-7.3794230081054835,-7.249557613051673,-8.569885049566775,-6.567625008499206,-4.619154203358113,-1.0430014433238148,-3.3163054819161477,3.180036008899473,-9.973551022342745,-1.1946123567479014,-8.387016564612967,-7.466536659672368,-6.571696511163597,4.303189850702725,-8.308519853535756,-7.352440440294093,-7.413837911038842,-8.659246116601587,-8.752681943137851,-9.434281834174735,-9.359737508780595,-9.863776705356658,-9.522957843772442,-7.8707619172921195,-7.841452842332152,-8.127092448350671,-8.2604269887258,-6.8847779360072945,-6.684729863185617,-9.001869550544605,-8.763621578949676,-8.762275184218304,-8.771630179855954,-8.347651471057167,-8.31973597192124,-8.612047363821677,-8.712092149166457
